project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_BroadleafCommerce,0.742,0.357,0.043,0.896,0.836,0.187,0.162,0.151,0.086,0.551,0.158,0.129,0.363,0.982,0.527,0.117,0.343,0.006,0.001,0.111,0.313,0.573,0.347
