project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_ckjm18,0.411,0.055,0.0,0.333,0.0,0.0,0.0,0.0,0.167,0.375,0.556,0.222,0.667,0.79,0.972,1.0,0.778,1.0,0.111,0.111,0.009,0.024,0.345
