project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
BugPrediction_Mylyn,0.812,0.467,0.011,0.99,0.964,0.182,0.142,0.135,0.111,0.591,0.207,0.146,0.488,0.993,0.537,0.161,0.352,0.006,0.001,0.111,0.393,0.661,0.385
