project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_oryx,0.759,0.259,0.022,0.908,0.833,0.14,0.113,0.114,0.079,0.674,0.135,0.113,0.396,0.973,0.496,0.145,0.325,0.017,0.002,0.111,0.419,0.686,0.351
