project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_mapdb,0.831,0.299,0.001,0.858,0.743,0.14,0.106,0.112,0.089,0.755,0.184,0.106,0.402,0.962,0.461,0.143,0.285,0.027,0.003,0.111,0.468,0.73,0.355
