project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_poi30,0.77,0.505,0.0,0.957,0.921,0.194,0.219,0.176,0.122,0.538,0.219,0.208,0.473,0.983,0.71,0.19,0.587,0.02,0.002,0.111,0.054,0.137,0.368
