project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_ant14,0.609,0.312,0.001,0.936,0.871,0.193,0.172,0.16,0.129,0.464,0.263,0.144,0.486,0.982,0.667,0.217,0.489,0.012,0.001,0.111,0.235,0.47,0.36
