project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_Neo4j,0.978,0.376,0.001,0.929,0.903,0.019,0.01,0.01,0.009,0.974,0.017,0.01,0.071,0.984,0.31,0.077,0.191,0.002,0.0,0.111,0.92,0.98,0.358
