project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_antlr4,0.736,0.168,0.15,0.875,0.693,0.063,0.042,0.042,0.038,0.82,0.079,0.04,0.177,0.898,0.327,0.108,0.198,0.01,0.002,0.2,0.74,0.908,0.333
