project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_log4j,0.981,0.858,0.001,0.761,0.629,0.072,0.078,0.078,0.071,0.882,0.127,0.083,0.312,0.952,0.459,0.136,0.305,0.024,0.005,0.2,0.605,0.832,0.384
