project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_BroadleafCommerce,0.742,0.402,0.392,0.896,0.875,0.195,0.168,0.166,0.089,0.551,0.167,0.126,0.362,0.982,0.399,0.051,0.247,0.003,0.001,0.2,0.313,0.573,0.359
