project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_ivy20,0.662,0.258,0.433,0.75,0.653,0.134,0.102,0.111,0.074,0.616,0.142,0.082,0.338,0.955,0.348,0.076,0.211,0.014,0.003,0.2,0.489,0.748,0.336
