project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Promise_forrest08,0.935,0.442,0.004,0.406,0.0,0.095,0.062,0.062,0.062,0.867,0.188,0.062,0.188,0.719,0.877,0.52,0.708,0.156,0.031,0.2,0.663,0.867,0.369
