project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_Elasticsearch,0.872,0.44,0.05,0.979,0.977,0.151,0.111,0.111,0.075,0.737,0.153,0.118,0.356,0.997,0.264,0.025,0.154,0.001,0.0,0.2,0.486,0.745,0.364
