project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_oryx,0.759,0.359,0.166,0.908,0.884,0.161,0.126,0.126,0.083,0.674,0.159,0.126,0.405,0.978,0.328,0.058,0.205,0.009,0.002,0.2,0.419,0.686,0.355
