project_name,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,lsc,density,clsCoef,hubs,t2,t3,t4,c1,c2,score
Github_JUnit,0.867,0.346,0.067,0.981,0.96,0.077,0.047,0.047,0.044,0.809,0.068,0.048,0.204,0.942,0.317,0.071,0.197,0.007,0.003,0.4,0.723,0.9,0.369
